label,nose_x,nose_y,nose_z,nose_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
back_foot_wrong_angle,0.536038875579834,0.3087805509567261,-0.1510362923145294,0.9999774694442748,0.532832145690918,0.2932905852794647,-0.1274100244045257,0.9999557733535768,0.5253064036369324,0.2959751784801483,-0.1453668028116226,0.9999523162841796,0.556292712688446,0.39633509516716,0.0199318695813417,0.9998249411582948,0.4757522046566009,0.4063985347747803,-0.1115558147430419,0.9996013045310974,0.6349360942840576,0.3941939175128937,0.0161838717758655,0.992493450641632,0.398811936378479,0.4046286940574646,-0.1302971541881561,0.994841992855072,0.726283073425293,0.3615962266921997,-0.1362845450639724,0.9893203973770142,0.3118491172790527,0.3754204511642456,-0.1706720143556594,0.9683043956756592,0.5532714128494263,0.667111337184906,0.0396302640438079,0.9996156692504884,0.4961259663105011,0.6715688109397888,-0.0395257286727428,0.9995487332344056,0.6534925103187561,0.696357250213623,-0.0750429928302764,0.998551905155182,0.4144932329654693,0.7915219664573669,-0.0809839889407157,0.9996522665023804,0.6515879034996033,0.931810736656189,0.0179182160645723,0.9883679747581482,0.4460557901422691,0.9146201610565186,-0.0119150532409548,0.9840997457504272,0.7171499133110046,0.9326224327087402,-0.0629015862941742,0.9918615818023682,0.4671660467436551,0.9528077244758606,-0.1104998812079429,0.9972556233406068
leaning_forward,0.6193294305271653,0.2503261221324524,-0.2659327387809753,0.9999629259109496,0.611182906097844,0.22536877074590533,-0.2317023575305938,0.9998878240585328,0.6006359834141282,0.23146847167363976,-0.2628323435783386,0.999893069267273,0.620821412907712,0.3605024240712421,-0.0231253411620855,0.9998674392700196,0.5005626941786928,0.3665034495095508,-0.2216377407312393,0.9995312690734864,0.6759510040283203,0.2559037804603576,-0.0187741108238697,0.9967020153999328,0.3500465750694275,0.2644085884094238,-0.2514103651046753,0.9935935139656068,0.8073830604553223,0.2525157332420349,-0.2176508754491806,0.992194890975952,0.234143778681755,0.2691642940044403,-0.3206563591957092,0.952469766139984,0.5345364212989807,0.6177281737327576,0.0456699058413505,0.9998125433921814,0.4543769061565399,0.6204057931900024,-0.0455672144889831,0.9996579885482788,0.6684689521789551,0.6466745138168335,-0.2083847373723983,0.9984525442123412,0.3452157974243164,0.7626395225524902,-0.0596352368593215,0.9992786049842834,0.6652160286903381,0.9452958106994628,-0.0214021857827901,0.9906609654426576,0.2220789790153503,0.9175683856010436,0.1850477755069732,0.9771502017974854,0.7468368411064148,0.954360008239746,-0.1526917219161987,0.9942066669464112,0.2161647826433181,0.977781355381012,0.0324913896620273,0.9960927367210388
shoulders_not_aligned,0.557229220867157,0.2789615094661712,-0.1444964110851287,0.9999862909317015,0.5533102750778198,0.2606712877750397,-0.1268049776554107,0.9999630451202391,0.5481122136116028,0.2603611648082733,-0.1426518559455871,0.9999512434005736,0.5714722871780396,0.431245387164749,-0.0190472435206174,0.9999449849128724,0.4703684151172638,0.3003892296870576,-0.1045562103390693,0.9994575381278992,0.6508088707923889,0.39930406241019434,-0.0258705727756023,0.9993675947189332,0.3919751644134521,0.32703468175331885,-0.1259049624204635,0.9950591325759888,0.7462159991264343,0.3597564399242401,-0.1592599153518676,0.9964157342910768,0.3002552986145019,0.3403141796588897,-0.2350569516420364,0.9831896424293518,0.5495615601539612,0.6386046409606934,0.0271872971206903,0.9993228316307068,0.4858462214469909,0.6359595060348511,-0.0272629149258136,0.9980452060699464,0.6580207943916321,0.7247648239135742,-0.1203061640262603,0.9969426393508912,0.4102627038955688,0.786787211894989,-0.0803283229470253,0.9941434264183044,0.6467128992080688,0.978833258152008,-0.0414899848401546,0.9922821521759032,0.3302623927593231,0.9505527019500732,-0.023644084110856,0.972110152244568,0.7066681981086731,0.9905894994735718,-0.1253277212381363,0.9916744232177734,0.3143294155597687,0.9919999837875366,-0.125132218003273,0.9885704517364502
narrow_stance,0.4778063893318176,0.1813246756792068,-0.2756994068622589,0.999980330467224,0.4850651621818542,0.1671610325574875,-0.2518044412136078,0.9999504685401917,0.4673205316066742,0.1674131751060485,-0.2558062970638275,0.9999353885650636,0.5245543122291565,0.2827068865299225,-0.0475950017571449,0.9998051524162292,0.4259262979030609,0.2855818569660187,-0.0922814458608627,0.999236822128296,0.5938162803649902,0.288546472787857,-0.0474204719066619,0.9968122243881226,0.3492491245269775,0.3140749931335449,-0.1074674502015113,0.9924960136413574,0.6859555840492249,0.2675761878490448,-0.2314175516366958,0.98017680644989,0.2527924180030823,0.3050035536289215,-0.2819740176200866,0.9293877482414246,0.5080263614654541,0.5717981457710266,0.0235833227634429,0.9991335868835448,0.4960122246534915,0.5691288113594055,-0.0235538948327302,0.9981405735015868,0.5976869463920593,0.6893207430839539,-0.1141307428479194,0.9955516457557678,0.5004910850835852,0.7441867589950562,-0.0841323584318161,0.9974395036697388,0.5974361300468445,0.9257346987724304,0.0426544025540351,0.9796255826950072,0.48729936910711763,0.9215252995491028,0.0183735881000757,0.933135151863098,0.6483723521232605,0.9432530403137208,-0.0650003999471664,0.9823989272117616,0.4784507317646647,0.9568169713020324,-0.1055217757821083,0.9849566221237184
bent_front_knee,0.5840274095535278,0.2545188665390014,-0.2727189064025879,0.999964714050293,0.5737825036048889,0.2317240983247757,-0.2392385005950927,0.9998900890350342,0.5670421123504639,0.2327405661344528,-0.2819513082504272,0.9999361038208008,0.5980594158172607,0.3273889422416687,0.0318640954792499,0.9997138381004332,0.4426693320274353,0.3223417401313782,-0.256260484457016,0.9999053478240968,0.7370179295539856,0.3141871988773346,0.0183423683047294,0.978069305419922,0.2850852012634277,0.3120135962963104,-0.3451937437057495,0.9926359057426452,0.9061988592147828,0.2967733740806579,-0.2109402120113372,0.9201210141181946,0.0783296823501586,0.3234242796897888,-0.5440438985824585,0.9355652928352356,0.5510865449905396,0.5370618061529032,0.0912147760391235,0.9966809153556824,0.4392565488815307,0.6120539307594299,-0.0913007110357284,0.9980040192604064,0.724562406539917,0.5053752389726426,-0.0635089203715324,0.994445025920868,0.2703161239624023,0.7418229579925537,-0.2099925428628921,0.996321439743042,0.774659276008606,0.8722668290138245,0.1051757782697677,0.9757223725318908,0.0879800617694854,0.8730113506317139,-0.1218272447586059,0.939240336418152,0.8614777326583862,0.8719298243522644,-0.0190158728510141,0.972271203994751,0.0897593200206756,0.8970249891281128,-0.327918529510498,0.9837124347686768
c,0.4084974229335785,0.2954087257385254,-0.1182108893990516,0.9999606609344482,0.4218024313449859,0.2844230830669403,-0.1164861619472503,0.9998779296875,0.4133282005786896,0.2808353304862976,-0.0964635014533996,0.9998990297317504,0.4813641607761383,0.4055271744728088,-0.0990446805953979,0.9993858337402344,0.3850552141666412,0.3819157779216766,0.0220754221081733,0.99967622756958,0.5524153709411621,0.4129128754138946,-0.1396367847919464,0.998055338859558,0.3113085627555847,0.3542240858078003,0.0382355004549026,0.992896854877472,0.6316787600517273,0.4363948106765747,-0.2747073769569397,0.9590811133384703,0.2234601378440857,0.3319134414196014,-0.1190268397331237,0.9685347080230712,0.4643305242061615,0.6503273844718933,-0.0525332950055599,0.9944071769714355,0.4024399816989898,0.6431548595428467,0.052466481924057,0.9986228942871094,0.533455491065979,0.7732465267181396,-0.1387808918952942,0.9981749057769777,0.3090043067932129,0.7150660157203674,-0.088986299932003,0.998450517654419,0.6125942468643188,0.9097472429275512,-0.0254236608743667,0.9162787199020386,0.3167584538459778,0.9209673404693604,0.0235970746725797,0.9893792271614076,0.608290433883667,0.9474823474884032,-0.1502917557954788,0.9882124066352844,0.2557935118675232,0.921019732952118,-0.052665039896965,0.9885035157203674
c,0.4786405265331268,0.185918390750885,-0.3038564026355743,0.999983012676239,0.4855163991451263,0.1709172874689102,-0.2847706377506256,0.999952793121338,0.467721551656723,0.170716255903244,-0.2868829667568207,0.9999394416809082,0.5230806469917297,0.2670124769210815,-0.0572381727397441,0.9998639225959778,0.4274016618728637,0.2660509049892425,-0.1009001731872558,0.9994618892669678,0.5933632254600525,0.2618386745452881,-0.0475613847374916,0.9974379539489746,0.3585110306739807,0.289115160703659,-0.1005266085267067,0.9934983253479004,0.6865135431289673,0.2558309137821197,-0.2313870787620544,0.9822256565093994,0.2611885070800781,0.2890144884586334,-0.2735985219478607,0.9398611187934875,0.506859540939331,0.5670554041862488,0.0220017712563276,0.9992401599884032,0.4409833550453186,0.5637003183364868,-0.0219641625881195,0.998432993888855,0.5967904329299927,0.6888067126274109,-0.1045915484428405,0.9957135319709778,0.37156742811203,0.7433892488479614,-0.0747416466474533,0.997291624546051,0.5971195101737976,0.925801694393158,0.0551201924681663,0.980004072189331,0.3026919066905975,0.9235038161277772,0.027229418978095,0.940829336643219,0.6474431753158569,0.9423468708992004,-0.0510548874735832,0.9818991422653198,0.2938558757305145,0.9578477144241332,-0.0957011952996254,0.9857025742530824
leaning_forward,0.6006610130626178,0.3984270364370611,-0.1613337695598602,0.9999836683273317,0.5976084803897357,0.3803818196382787,-0.1422516256570816,0.9999552965164183,0.5916797255832171,0.3799630970087316,-0.1572694629430771,0.999941110610962,0.6020528847724945,0.4630642509720061,-0.0252716317772865,0.9999406337738036,0.5011590892822296,0.4585244334003661,-0.1039596423506736,0.9994074106216432,0.6523428559303284,0.3684761226177215,-0.0312271565198898,0.99931538105011,0.3922426700592041,0.359108567237854,-0.1253325343132019,0.9949344396591188,0.7500103116035461,0.3640432059764862,-0.1639536619186401,0.996186912059784,0.3006502985954284,0.3405341207981109,-0.236309215426445,0.9826692938804626,0.5500063896179199,0.6391289234161377,0.0257745087146759,0.9992842078208924,0.4863300025463104,0.6363178491592407,-0.0258584506809711,0.9978880882263184,0.6588309407234192,0.7251020073890686,-0.1246421188116073,0.9967973232269288,0.410298079252243,0.787356436252594,-0.0809823423624038,0.9940950274467468,0.6464057564735413,0.9786545038223268,-0.0410714820027351,0.991381049156189,0.3302052617073059,0.9507558941841124,-0.0238207131624221,0.96942138671875,0.7061653733253479,0.9904375672340392,-0.1246012449264526,0.991072416305542,0.3144812881946563,0.9918996691703796,-0.12310441583395,0.9879941940307616
shoulders_not_aligned,0.4821427762508392,0.1888621151447296,-0.2884652316570282,0.9999902248382568,0.4905439019203186,0.1722204536199569,-0.2654102742671966,0.9999744296073914,0.4719434678554535,0.1706918627023697,-0.2696520984172821,0.9999680519104004,0.524824857711792,0.34381890780582947,-0.0588061958551406,0.999891996383667,0.4249672889709472,0.23595261090144581,-0.1012128069996833,0.9995346665382384,0.5910091400146484,0.325332256589606,-0.0535041093826293,0.9977761507034302,0.3558588624000549,0.29616686459951136,-0.1113980263471603,0.9948969483375548,0.6873437762260437,0.3094466626644134,-0.24202661216259,0.9867947697639464,0.2623724341392517,0.3238317668437958,-0.287679374217987,0.9558852314949036,0.5077202916145325,0.5704914331436157,0.0230788942426443,0.9993510842323304,0.4417106211185455,0.5690147876739502,-0.023087253794074,0.9986058473587036,0.5974793434143066,0.6888173818588257,-0.1129890903830528,0.9955631494522096,0.3723972141742706,0.740938127040863,-0.0824146717786789,0.9976113438606262,0.5974751710891724,0.9250286221504213,0.0494139231741428,0.9818129539489746,0.3034227788448334,0.9187979102134703,0.0247291885316371,0.9428189992904664,0.6486391425132751,0.9402592182159424,-0.0554523356258869,0.9835565686225892,0.2943660616874695,0.9571763277053832,-0.0955289527773857,0.9869738221168518
narrow_stance,0.5005373954772949,0.3498088419437408,-0.1882136911153793,0.999978482723236,0.4994718432426452,0.3327579498291015,-0.1627305001020431,0.9999498128890992,0.4911053478717804,0.3305517435073852,-0.1819731295108795,0.999937891960144,0.5093087553977966,0.409940093755722,0.0109582357108592,0.999947428703308,0.4094941318035126,0.4108430743217468,-0.0880688801407814,0.9997389316558838,0.5811524391174316,0.424618512392044,0.0143739311024546,0.9965542554855348,0.3336285948753357,0.4344251155853271,-0.114364169538021,0.994961678981781,0.6765347123146057,0.4106319844722748,-0.157864972949028,0.991198718547821,0.2356463819742202,0.4266928434371948,-0.2740966379642486,0.9764755964279176,0.4867158234119415,0.6716492176055908,0.0340584255754947,0.999512255191803,0.47737224789101146,0.6752489805221558,-0.0339412987232208,0.9992619752883912,0.5895861387252808,0.7285175323486328,-0.1336236745119094,0.997944951057434,0.4674741567554336,0.801544189453125,-0.1100672632455825,0.9987567663192748,0.5940257906913757,0.9443917870521544,0.0069887675344944,0.9903963804244996,0.42815011546473575,0.92930668592453,-0.0395128913223743,0.9798920154571532,0.6555328965187073,0.9508149027824402,-0.0730396658182144,0.988544225692749,0.40379757985930514,0.9617751240730286,-0.1491491496562957,0.9948676228523254
hips_rotated,0.480297327041626,0.1854817420244217,-0.2979978024959564,0.9999899864196776,0.4886420965194702,0.1707600951194763,-0.2745400965213775,0.999974250793457,0.4701027870178222,0.170191690325737,-0.2793841660022735,0.9999672770500184,0.5667497352207024,0.2910122275352478,-0.0637502968311309,0.999891996383667,0.3814945682441871,0.2899032235145569,-0.109206698834896,0.999508798122406,0.5899799466133118,0.3019205033779144,-0.0570236258208751,0.9977439045906068,0.3520436286926269,0.321315199136734,-0.1207640543580055,0.994730532169342,0.6855138540267944,0.2974296808242798,-0.2454452365636825,0.9869506359100342,0.2575117647647857,0.3161162137985229,-0.2986125648021698,0.954289436340332,0.5788679645201099,0.5703890919685364,0.0233476143330335,0.999331831932068,0.3704328908780682,0.5691248774528503,-0.0233507398515939,0.9985512495040894,0.5977529287338257,0.6884856820106506,-0.1174941062927246,0.9954403638839722,0.3723386824131012,0.7409331798553467,-0.0862712860107421,0.9975383877754213,0.5974974632263184,0.9254814982414246,0.0513254813849926,0.9821404814720154,0.3029901087284088,0.91805762052536,0.0276432074606418,0.9445124864578248,0.6491877436637878,0.9408835768699646,-0.0537500791251659,0.9834439158439636,0.2944480776786804,0.9565201997756958,-0.0927730649709701,0.986907422542572
arms_dropped,0.5464975833892822,0.2611995339393616,-0.1718704402446746,0.9999862909317015,0.54184490442276,0.241890549659729,-0.1544107943773269,0.9999635815620422,0.5369567275047302,0.2428916692733764,-0.1713138222694397,0.999958634376526,0.5647953748703003,0.3517530858516693,-0.040861889719963,0.9999462366104126,0.4609714448451996,0.3506160378456116,-0.131154865026474,0.9995765686035156,0.6474275588989258,0.351298838853836,-0.0465472489595413,0.9988730549812316,0.3822456002235412,0.5464965111759269,-0.1509593576192855,0.9959264397621156,0.7385082244873047,0.3440908789634704,-0.1940261423587799,0.9949818253517152,0.2884497344493866,0.5329021222141349,-0.2711406648159027,0.979783833026886,0.5434691309928894,0.6240991353988647,0.0252151228487491,0.9995099902153016,0.479018896818161,0.6206686496734619,-0.0252350382506847,0.9987735152244568,0.6469621658325195,0.7259811758995056,-0.106145791709423,0.9960471391677856,0.4079774022102356,0.7766726613044739,-0.0659869611263275,0.9954190254211426,0.6443331241607666,0.9802553057670592,-0.0545402504503726,0.9845449924468994,0.3315359055995941,0.9487340450286864,-0.0061794756911695,0.9279523491859436,0.7035999894142151,0.9874547123908995,-0.1454547047615051,0.9885748624801636,0.3154098093509674,0.98773193359375,-0.1117329522967338,0.984387218952179
narrow_stance,0.5015504956245422,0.3460612893104553,-0.179307758808136,0.9999756217002868,0.5002611875534058,0.3292545974254608,-0.1543540507555008,0.999942660331726,0.4920045137405395,0.3271687924861908,-0.1757145673036575,0.9999297261238098,0.5101662278175354,0.4094213843345642,0.0118573177605867,0.9999430775642396,0.4112517833709717,0.4098119139671325,-0.0991769954562187,0.999722182750702,0.5834017395973206,0.424674779176712,0.0154816871508955,0.996670663356781,0.3345280587673187,0.4329832196235657,-0.1285528540611267,0.994951605796814,0.6790561079978943,0.4123658835887909,-0.1537538319826126,0.9910699725151062,0.2363187372684478,0.4229401648044586,-0.2777456939220428,0.976865291595459,0.4865974485874176,0.6709389686584473,0.0356714129447937,0.9994876384735109,0.45931796401471303,0.6745535135269165,-0.0355874970555305,0.9992220401763916,0.5891732573509216,0.7290104627609253,-0.1272387951612472,0.9978256821632384,0.4254703792867158,0.8013525605201721,-0.1107143685221672,0.9986398816108704,0.5942248106002808,0.9441946744918824,0.0120658325031399,0.9902642369270324,0.3677035510450736,0.929280698299408,-0.0388330407440662,0.9798052906990052,0.6552708148956299,0.9506863355636596,-0.0673236772418022,0.9884289503097534,0.3438939094454185,0.9615336060523988,-0.149008497595787,0.9948025345802308
shoulders_not_aligned,0.3805978894233703,0.1233366429805755,-0.1877579540014267,0.9999643564224244,0.3821586072444916,0.1066959500312805,-0.1494479328393936,0.9999431371688844,0.3611443638801574,0.1028072834014892,-0.171306312084198,0.9999737739562988,0.3810489177703857,0.36264427900991364,0.152468055486679,0.9977163076400756,0.3205192387104034,0.19768360852518152,-0.2066402733325958,0.9997542500495912,0.3731145858764648,0.4548300176892754,0.201494500041008,0.1915173232555389,0.3837039768695831,0.19606708287854233,-0.5266442894935608,0.9935520887374878,0.3547877967357635,0.4410182535648346,0.2078431397676468,0.1230462491512298,0.5072838068008423,0.1318872570991516,-0.6777265667915344,0.934483528137207,0.2956881821155548,0.6657045483589172,0.1263944953680038,0.9997524619102478,0.2604185938835144,0.6433416604995728,-0.1262592375278473,0.9999721050262452,0.2376156449317932,0.8536604642868042,0.1909081786870956,0.7615315318107605,0.3940576314926147,0.6498825550079346,-0.3133146166801452,0.9925846457481384,0.1235029473900795,0.9209682941436768,0.4645550549030304,0.9341167211532592,0.3348143100738525,0.961173415184021,-0.2226595729589462,0.9916536211967468,0.1505963951349258,0.991956353187561,0.4270744919776916,0.9064757227897644,0.4014673233032226,1.035845160484314,-0.3020565509796142,0.9895044565200806
leaning_forward,0.5410182140236417,0.26600409081105014,-0.2877342402935028,0.999989926815033,0.5495006106262723,0.2511407487643125,-0.2637976706027984,0.999974012374878,0.5309836826687375,0.2506667875302198,-0.2685288488864898,0.9999672174453736,0.5664333376661661,0.3555643898687651,-0.0574021898210048,0.999890148639679,0.46673592660583285,0.3542508823118498,-0.1030785590410232,0.9995099902153016,0.5906968712806702,0.3000233471393585,-0.0526097267866134,0.99772047996521,0.3530033528804779,0.3203752338886261,-0.1158339753746986,0.9947829842567444,0.6856721043586731,0.2974720597267151,-0.2412444204092025,0.9866973757743835,0.2584711611270904,0.3162809312343597,-0.2944149672985077,0.9545496106147766,0.5079860687255859,0.570461630821228,0.0233205128461122,0.999335527420044,0.4416457414627075,0.5691483616828918,-0.0233232118189334,0.9985608458518982,0.5977813601493835,0.6885905265808105,-0.1172026172280311,0.995460033416748,0.3723447620868683,0.740945041179657,-0.0862470343708992,0.9975364804267884,0.5974833965301514,0.9254794716835022,0.0510182827711105,0.9819979667663574,0.3030486404895782,0.9180922508239746,0.0267055481672287,0.9438803195953368,0.6490747332572937,0.9408761262893676,-0.0540249124169349,0.983392596244812,0.294415146112442,0.9569695591926576,-0.0936516225337982,0.9868457317352296
back_foot_wrong_angle,0.51053386926651,0.0982159972190857,-0.3084397614002228,0.9999308586120604,0.5033162832260132,0.073266327381134,-0.2645435631275177,0.9998741149902344,0.4900709986686706,0.0761239528656005,-0.2880229353904724,0.999824583530426,0.5706778168678284,0.2440583705902099,-0.0388727374374866,0.9998188614845276,0.3846170306205749,0.2659735381603241,-0.1888352185487747,0.9989521503448486,0.7163683176040649,0.2507091760635376,-0.0724227055907249,0.9968168139457704,0.2452121824026107,0.2744611203670501,-0.2412465065717697,0.99613356590271,0.9007714986801147,0.2147578448057174,-0.3568610548973083,0.9884053468704224,0.070915549993515,0.2478168606758117,-0.4484640955924988,0.9732456803321838,0.5421990156173706,0.6072366833686829,0.0369420610368251,0.9987830519676208,0.4299473464488983,0.603825569152832,-0.0366752818226814,0.9973545074462892,0.7200270891189575,0.741856575012207,-0.278006762266159,0.99371075630188,0.3079793453216553,0.8109488487243652,-0.1479240953922271,0.995976746082306,0.7488718032836914,1.0026865005493164,-0.053120095282793,0.9423084855079652,0.28977735512205666,0.98932147026062,0.0859899148344993,0.8494519591331482,0.8129818439483643,1.0260186195373535,-0.236004427075386,0.9656503796577454,0.277364930420477,1.070439100265503,-0.1074768453836441,0.9613397121429444
leaning_forward,0.5033873736437635,0.2786918190291095,-0.4067306518554687,0.999901533126831,0.5201197683390455,0.2600240317156482,-0.4024913609027862,0.9996119141578674,0.5097886740740614,0.2607452777197528,-0.3850096762180328,0.999664068222046,0.596351816624754,0.37879547335072894,-0.2709523141384125,0.9996665716171264,0.4447410547438793,0.3720061764852658,-0.2003469616174698,0.9998379945755004,0.6551198959350586,0.3080920577049255,-0.3150182366371155,0.998580813407898,0.2859196066856384,0.2753167450428009,-0.218902975320816,0.9748708009719848,0.8187865614891052,0.309499979019165,-0.466037392616272,0.9673789143562316,0.1381796896457672,0.2533987164497375,-0.4444235563278198,0.9298434853553772,0.5269984602928162,0.6070484519004822,-0.038675706833601,0.9902971386909484,0.4359713494777679,0.613277018070221,0.0385225638747215,0.9979193806648254,0.6810164451599121,0.742021918296814,-0.1521088033914566,0.9857736229896544,0.2934703528881073,0.606536328792572,-0.2842733561992645,0.9891248941421508,0.866294801235199,0.9121049642562866,-0.1136222779750824,0.957217276096344,0.2864713668823242,0.9581902623176576,-0.1742964535951614,0.9884545803070068,0.9024859070777892,0.9385209083557128,-0.2730293273925781,0.9873769879341124,0.1916475147008896,0.9766192436218262,-0.2992141842842102,0.9830286502838136
back_foot_wrong_angle,0.4246886372566223,0.0854607224464416,-0.2495473176240921,0.9999808073043824,0.4499520063400268,0.0646601915359497,-0.2527594864368438,0.9999382495880128,0.4381132423877716,0.0633701086044311,-0.2038383185863495,0.9999501705169678,0.5925469994544983,0.2222364544868469,-0.2568389177322387,0.9993335604667664,0.413625419139862,0.2186843901872635,0.0432842969894409,0.9994924068450928,0.7770082950592041,0.2115230560302734,-0.3548699617385864,0.9974129796028136,0.2577225565910339,0.1977555751800537,0.0829992666840553,0.970055103302002,0.9813238978385924,0.2045897245407104,-0.6086815595626831,0.9446586966514589,0.0536638498306274,0.1650974452495575,-0.2593156695365906,0.936863124370575,0.5821593999862671,0.5799117684364319,-0.1366085857152938,0.9958708882331848,0.4656244218349457,0.5823453664779663,0.1363802701234817,0.9987290501594543,0.7298694252967834,0.7613604664802551,-0.2862433493137359,0.9984369874000548,0.2437616884708404,0.6834225654602051,-0.0941323712468147,0.9969727993011476,0.9307985305786132,0.9762398600578308,-0.1274491399526596,0.969775915145874,0.32207214218505653,0.9742820858955384,0.0667450129985809,0.9923936128616332,0.9151462316513062,0.9921610951423644,-0.3941044807434082,0.9938862919807434,0.20535320766429638,0.958152949810028,-0.0946896001696586,0.9886699914932252
shoulders_not_aligned,0.4789118468761444,0.1862398386001587,-0.3106031417846679,0.9999823570251464,0.485548585653305,0.1711796820163726,-0.2916984260082245,0.9999511241912842,0.4679875671863556,0.1709828376770019,-0.2939194142818451,0.9999371767044068,0.5237032771110535,0.32360825183302044,-0.0624847784638404,0.9998570084571838,0.4274294376373291,0.2092146551379572,-0.105979599058628,0.9994471669197084,0.5942186713218689,0.2904142600412661,-0.0521740652620792,0.9974199533462524,0.3584926128387451,0.2604612845067685,-0.1026984825730323,0.9933966398239136,0.687290370464325,0.2550681233406067,-0.2334617227315902,0.9820432662963868,0.263036698102951,0.2893655300140381,-0.2755538523197174,0.938567578792572,0.5068608522415161,0.5670964121818542,0.0220535639673471,0.9992191195487976,0.4405140578746795,0.5636353492736816,-0.0220172181725502,0.9983987212181092,0.5969428420066833,0.688693106174469,-0.1037953570485115,0.9956656098365784,0.3715650141239166,0.7434461712837219,-0.07479078322649,0.9972823858261108,0.5970873832702637,0.9259428977966307,0.0544113926589489,0.9797654151916504,0.3027285039424896,0.9233787655830384,0.0272846892476081,0.9400243163108826,0.6475483179092407,0.9425084590911864,-0.0526227168738842,0.981681764125824,0.2938540875911712,0.9576311707496644,-0.0958233252167701,0.9855007529258728
leaning_forward,0.6575195342822314,0.3114382400810796,-0.7333610653877258,0.9999996423721312,0.652234271220708,0.2932279482185918,-0.6981667280197144,0.9999966621398926,0.6399032623095752,0.29491954293847855,-0.7345952987670898,0.9999983310699464,0.6332404062515903,0.3911659538507523,-0.3422974944114685,0.9999616146087646,0.4855701968437839,0.3804300248384538,-0.5963208079338074,0.999954104423523,0.729191780090332,0.3414299190044403,-0.3901602923870086,0.9874007105827332,0.3069315552711487,0.341166615486145,-0.6832541227340698,0.9838936924934388,0.8830074071884155,0.3184195160865783,-0.6865602731704712,0.9513031244277954,0.1598944664001464,0.3442942798137665,-0.8151842951774597,0.925967812538147,0.5399765968322754,0.557867705821991,0.077084794640541,0.997665286064148,0.4551501870155334,0.545303225517273,-0.0780731886625289,0.998747706413269,0.5582742094993591,0.6753655672073364,0.1453868299722671,0.6883651614189148,0.3470161855220794,0.7377351522445679,-0.1723974496126175,0.9710413813591005,0.4790394604206085,0.7529476881027222,0.5093875527381897,0.8111076354980469,0.1522075235843658,0.7945588827133179,0.0290913414210081,0.9892265200614928,0.5150412321090698,0.7892371416091919,0.383675754070282,0.8898962736129761,0.133404940366745,0.8367639780044556,-0.1696089059114456,0.986380398273468
hips_rotated,0.5015504956245422,0.3460612893104553,-0.179307758808136,0.9999756217002868,0.5002611875534058,0.3292545974254608,-0.1543540507555008,0.999942660331726,0.4920045137405395,0.3271687924861908,-0.1757145673036575,0.9999297261238098,0.5888942853541622,0.4094213843345642,0.0118573177605867,0.9999430775642396,0.3325237258343449,0.4098119139671325,-0.0991769954562187,0.999722182750702,0.5834017395973206,0.424674779176712,0.0154816871508955,0.996670663356781,0.3345280587673187,0.4329832196235657,-0.1285528540611267,0.994951605796814,0.6790561079978943,0.4123658835887909,-0.1537538319826126,0.9910699725151062,0.2363187372684478,0.4229401648044586,-0.2777456939220428,0.976865291595459,0.6178108778151289,0.6709389686584473,0.0356714129447937,0.9994876384735109,0.2892384204713091,0.6745535135269165,-0.0355874970555305,0.9992220401763916,0.5891732573509216,0.7290104627609253,-0.1272387951612472,0.9978256821632384,0.3347827792167663,0.8013525605201721,-0.1107143685221672,0.9986398816108704,0.5942248106002808,0.9441946744918824,0.0120658325031399,0.9902642369270324,0.2381498366594314,0.929280698299408,-0.0388330407440662,0.9798052906990052,0.6552708148956299,0.9506863355636596,-0.0673236772418022,0.9884289503097534,0.2143401950597763,0.9615336060523988,-0.149008497595787,0.9948025345802308
